,OBJECTID,FIELD1,name,Stop_Abbr,Stop_Name,Bus_Stop_Type,Route_S_,Jurisdiction,OBJECTID.1,id,longitude,latitude
190,191,202,105075,105075,GLENWOOD AVE SE @ CLIFTON ST SE,Sign on Post,107,Atlanta,,,-84.33255999999994,33.739990000000034
191,192,203,105076,105076,GLENWOOD AVE SE @ MAYNARD TER SE,Sign on Post,107,Atlanta,,,-84.33477799999997,33.740035000000034
192,193,208,105118,105118,FLAT SHOALS AVE SE @ EAST SIDE AVE,Sign on Post,32;74,Atlanta,,,-84.33999399999999,33.73380400000008
193,194,209,105120,105120,FLAT SHOALS AVE SE @ VAN EPPS AVE SE,Sign on Post,32;74,Atlanta,,,-84.34200499999997,33.73674900000003
194,195,210,105122,105122,FLAT SHOALS AVE SE @ NEWTON AVE SE,Sign on Post,32;74,Atlanta,,,-84.34247599999998,33.73761700000006
195,196,211,105124,105124,BOULDERCREST DR SE @ PIPER CIR SE,Sign on Post,32,Atlanta,,,-84.33314999999999,33.726860000000045
196,197,212,105126,105126,BOULDERCREST DR SE @ STALLINGS AVE SE,Sign on Post,32,Atlanta,,,-84.33363499999996,33.727843000000064
197,198,213,105130,105130,BOULDERCREST DR SE @ FLAT SHOALS RD SE,Simme Seat,32,Atlanta,,,-84.33639599999998,33.73070800000005
198,199,214,105152,105152,FLAT SHOALS AVE SE @ NEWTON AVE SE,Sign on Post,32;74,Atlanta,,,-84.34284199999996,33.73806500000006
199,200,215,105158,105158,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,Sign on Post,32;74,Atlanta,,,-84.33721099999997,33.731236000000024
200,201,216,105160,105160,BOULDERCREST DR SE @ FLAT SHOALS RD SE,Sign on Post,32,Atlanta,,,-84.33572399999997,33.72995000000003
201,202,217,105161,105161,BOULDERCREST DR SE @ WINFIELD AVE SE,Sign on Post,32,Atlanta,,,-84.33417999999995,33.72902000000005
202,203,218,105162,105162,BOULDERCREST DR SE @ BLACK OAK DR SE,Sign on Post,32,Atlanta,,,-84.33449999999993,33.72911000000005
203,204,219,105164,105164,BOULDERCREST DR SE @ STALLINGS AVE SE,Sign on Post,32,Atlanta,,,-84.33391799999998,33.72779500000007
204,205,220,105166,105166,BOULDERCREST DR SE @ WILLOW PL SE,Sign on Post,32,Atlanta,,,-84.33356999999995,33.72709000000003
205,206,221,105172,105172,HOSEA L WILLIAMS DR @ LAKEVIEW DR NE,Sign on Post,24,Atlanta,,,-84.31422199999997,33.75112500000006
206,207,222,105174,105174,HOSEA L WILLIAMS DR NE @ ROCKYFORD RD NE,Sign on Post,24,Atlanta,,,-84.31610099999995,33.75114400000007
207,208,223,105176,105176,HOSEA L WILLIAMS DR NE @ BATES AVE NE,Sign on Post,24,Atlanta,,,-84.31738999999999,33.75114400000007
208,209,224,105178,105178,HOSEA L WILLIAMS DR NE @ BRANHAM ST NE,Sign on Post,24,Atlanta,,,-84.31872299999998,33.751161000000025
209,210,225,105180,105180,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,Sign on Post,24,Atlanta,,,-84.32014499999997,33.751171000000056
210,211,226,105182,105182,HOSEA L WILLIAMS DR @ KIRKWOOD RD,Shelter,24,Atlanta,,,-84.32153299999999,33.751175000000046
211,212,227,105184,105184,HOSEA L WILLIAMS DR @ DOYLE ST SE,Sign on Post,24,Atlanta,,,-84.32472199999995,33.75272000000007
212,213,228,105186,105186,HOSEA L WILLIAMS DR @ WARREN ST NE,Sign on Post,24,Atlanta,,,-84.32580599999994,33.753239000000065
213,214,229,105188,105188,HOSEA L WILLIAMS DR @ ROGERS ST NE,Shelter,24,Atlanta,,,-84.32902799999994,33.753390000000024
214,215,230,105190,105190,HOSEA L WILLIAMS DR NE @ CLAY ST NE,Sign on Post,24,Atlanta,,,-84.33033299999994,33.753390000000024
215,216,231,105192,105192,HOSEA L WILLIAMS DR @ CLIFTON ST NE,Sign on Post,24,Atlanta,,,-84.33161599999994,33.75339900000006
216,217,232,105194,105194,HOSEA L WILLIAMS DR @ WYMAN ST NE,Sign on Post,24,Atlanta,,,-84.33300699999995,33.75340800000004
217,218,236,105208,105208,HOSEA L WILLIAMS DR @ HOWARD ST NE,Sign on Post,24,Atlanta,,,-84.32342499999999,33.75198400000005
218,219,237,105210,105210,MEMORIAL DR SE @ TRENTON ST SE,Sign on Post,21,Atlanta,,,-84.34585499999997,33.74755200000004
219,220,238,105212,105212,MEMORIAL DR SE @ HAAS AVE SE,Sign on Post,21,Atlanta,,,-84.34438799999998,33.74753500000003
220,221,239,105214,105214,MEMORIAL DR SE @ PATTERSON AVE SE,Sign on Post,21,Atlanta,,,-84.34324699999996,33.74753500000003
221,222,241,105218,105218,MEMORIAL DR SE @ DOUGLAS ST SE,Sign on Post,21,Atlanta,,,-84.31988599999994,33.74731300000008
222,223,242,105220,105220,MEMORIAL DR SE @ 2154,Sign on Post,21,Atlanta,,,-84.31725499999999,33.747295000000065
223,224,243,105222,105222,MEMORIAL DR SE @ WATSON CIR,Sign on Post,21,Atlanta,,,-84.31542899999994,33.74729400000007
224,225,245,105228,105228,MEMORIAL DR SE @ WILKINSON DR SE,Simme Seat,21,DeKalb,,,-84.32853899999998,33.74744700000008
225,226,246,105232,105232,MEMORIAL DR SE @ CLIFTON ST SE,Shelter,21,Atlanta,,,-84.33158099999997,33.747524000000055
226,227,252,105246,105246,MEMORIAL DR SE @ PATTERSON AVE SE,Sign on Post,21,Atlanta,,,-84.34318499999995,33.74764300000004
227,228,253,105250,105250,MEMORIAL DR SE @ DAHLGREEN ST SE,Sign on Post,21,Atlanta,,,-84.34532899999994,33.74761200000006
228,229,254,105251,105251,GLENWOOD AVE SE @ TERRY MILL RD SE,Sign on Post,107,DeKalb,,,-84.32211499999994,33.73966800000005
229,230,255,105252,105252,GLENWOOD AVE SE @ LOMITA RD,Sign on Post,107,Atlanta,,,-84.32063699999998,33.739910000000066
230,231,256,105254,105254,GLENWOOD AVE SE @ LOMITA RD SE,Sign on Post,107,Atlanta,,,-84.32069399999995,33.74001700000008
231,232,257,105260,105260,GLENWOOD AVE SE @ EVA DAVIS WAY,Bench,107,Atlanta,,,-84.31403799999998,33.74000200000006
232,233,258,105264,105264,GLENWOOD AVE SE @ EVA DAVIS WAY,Shelter,24;107,Atlanta,,,-84.31386499999996,33.740196000000026
233,234,259,105302,105302,LA FRANCE ST @ WHITEFOORD AVE,Sign on Post,102,Atlanta,,,-84.34253199999995,33.760443000000066
234,235,260,105339,105339,MEMORIAL DR SE @ S HOWARD ST,Sign on Post,21,DeKalb,,,-84.32355999999999,33.74740200000008
235,236,261,105349,105349,GLENWOOD AVE SE @ HOWARD ST SE,Bench,107,DeKalb,,,-84.32635399999998,33.73983800000008
236,237,264,105376,105376,HOSEA L WILLIAMS DR @ WYMAN ST SE,Sign on Post,24,Atlanta,,,-84.33316999999994,33.753345000000024
237,238,265,105378,105378,HOSEA L WILLIAMS DR @ CLIFTON ST NE,Sign on Post,24,Atlanta,,,-84.33158299999997,33.75332800000007
238,239,266,105380,105380,HOSEA L WILLIAMS DR @ CLAY ST NE,Sign on Post,24,Atlanta,,,-84.33041999999995,33.75332800000007
239,240,267,105382,105382,HOSEA L WILLIAMS DR @ ROGERS ST SE,Sign on Post,24,Atlanta,,,-84.32926799999996,33.75331900000003
240,241,268,105383,105383,HOSEA L WILLIAMS DR SE @ WARREN ST SE,Shelter,24,Atlanta,,,-84.32656099999997,33.75330100000008
241,242,269,105384,105384,HOSEA L WILLIAMS DR @ DOYLE ST SE,Sign on Post,24,Atlanta,,,-84.32434299999994,33.75241500000004
242,243,270,105386,105386,HOSEA L WILLIAMS DR @ HOWARD ST SE,Sign Strapped to Pole,24,Atlanta,,,-84.32285399999995,33.75146600000005
243,244,271,105390,105390,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,Sign on Post,24,Atlanta,,,-84.32066899999995,33.75109000000003
244,245,272,105392,105392,HOSEA L WILLIAMS DR NE @ BATES AVE SE,Sign on Post,24,Atlanta,,,-84.31770099999994,33.75107200000008
245,246,273,105394,105394,HOSEA L WILLIAMS DR @ ROCKYFORD RD SE,Sign on Post,24,Atlanta,,,-84.31664099999995,33.75106100000005
246,247,274,105396,105396,HOSEA L WILLIAMS DR NE @ LAKEVIEW DR SE,Sign on Post,24,Atlanta,,,-84.31431999999995,33.751036000000056
247,248,278,105422,105422,MEMORIAL DR SE @ CLIFTON ST SE,Sign on Post,21,Atlanta,,,-84.33192999999994,33.74742900000007
248,249,279,105426,105426,MEMORIAL DR SE @ WILKINSON DR SE,Sign on Post,21,Atlanta,,,-84.32872799999996,33.74725300000006
249,250,280,105428,105428,MEMORIAL DR SE @ WARREN ST SE,Shelter,21,DeKalb,,,-84.32632099999995,33.747366000000056
250,251,281,105430,105430,MEMORIAL DR SE @ ELEANOR ST,Sign on Post,21,DeKalb,,,-84.32485899999995,33.747340000000065
251,252,282,105432,105432,FLAT SHOALS AVE SE @ MAY AVE SE,Sign on Post,32;74,Atlanta,,,-84.34391799999997,33.73905800000006
252,253,283,105448,105448,MEMORIAL DR SE @ WARREN ST SE,Sign on Post,21,DeKalb,,,-84.32623399999994,33.74742900000007
253,254,284,105452,105452,MEMORIAL DR @ PALATKA ST SE,Shelter,21,Atlanta,,,-84.32114399999995,33.747494000000074
254,255,285,105455,105455,MEMORIAL DR SE @ DOUGLAS ST SE,Sign on Post,21,Atlanta,,,-84.31945099999996,33.747366000000056
255,256,286,105456,105456,MEMORIAL DR SE @ 2154,Sign on Post,21,Atlanta,,,-84.31720099999995,33.747366000000056
256,257,287,105462,105462,GLENWOOD AVE SE @ PATTERSON AVE SE,Sign on Post,107,Atlanta,,,-84.34365799999995,33.74007900000004
257,258,288,105464,105464,GLENWOOD AVE @ PATTERSON AVE,Sign on Post,107,Atlanta,,,-84.34311399999996,33.74015900000006
258,259,289,105466,105466,GLENWOOD AVE SE @ EASTSIDE AVE SE,Sign on Post,107,Atlanta,,,-84.34020899999996,33.73995400000007
259,260,290,105468,105468,GLENWOOD AVE SE @ EASTSIDE AVE SE,Sign on Post,107,Atlanta,,,-84.33984999999996,33.74014000000005
260,261,291,105470,105470,GLENWOOD AVE @ PASLEY AVE SE,Sign on Post,107,Atlanta,,,-84.33765899999997,33.740004000000056
261,262,292,105471,105471,GLENWOOD AVE @ MCWILLIAMS AVE,Sign on Post,107,Atlanta,,,-84.33617099999998,33.73993800000005
262,263,293,105472,105472,GLENWOOD AVE @ BLAKE AVE,Sign on Post,107,Atlanta,,,-84.33828799999998,33.74007900000004
263,264,294,105474,105474,GLENWOOD AVE SE @ FLAT SHOALS AVE SE,Bench,32;74;107,Atlanta,,,-84.34559299999995,33.74010500000003
264,265,295,105476,105476,FLAT SHOALS AVE @ GLENWOOD AVE,Sign Strapped to Pole,32;74,Atlanta,,,-84.34501099999994,33.73986400000007
265,266,296,105478,105478,GLENWOOD AVE SE @ FLAT SHOALS AVE SE,Sign on Post,107,Atlanta,,,-84.34530999999998,33.74016800000004
266,267,297,105512,105512,GLENWOOD AVE @ MCWILLIAMS AVE,Sign on Post,107,Atlanta,,,-84.33601699999997,33.74006200000008
267,268,298,105517,105517,EVA DAVIS WAY @ LAKESIDE VILLAGE DR SE,Sign on Post,24,Atlanta,,,-84.31472299999996,33.74379400000004
268,269,299,105523,105523,EVA DAVIS WAY @ HILLSIDE VILLAGE DR,Bench,24,Atlanta,,,-84.31436299999996,33.74102800000003
269,270,301,105572,105572,MEMORIAL DR @ E LAKE TER,Shelter,21,Atlanta,,,-84.31384599999996,33.74749000000003
270,271,302,105574,105574,GLENWOOD AVE SE @ BERNICE ST SE,Sign on Post,107,Atlanta,,,-84.31798399999997,33.74025900000004
271,272,303,105578,105578,EVA DAVIS WAY SE @ MEMORIAL DR SE,Sign on Post,24,Atlanta,,,-84.31455799999998,33.746417000000065
272,273,337,106082,106082,CANDLER RD @ TUPELO ST SE,Sign on Post,15;823,Atlanta,,,-84.29238299999997,33.748785000000055
273,274,338,106084,106084,CANDLER RD @ MEMORIAL DR SE,Shelter,15,Atlanta,,,-84.29214499999995,33.74726300000003
274,275,339,106086,106086,CANDLER RD @ ALSTON DR SE,Sign on Post,15,Atlanta,,,-84.29104799999999,33.74477500000006
275,276,340,106088,106088,CANDLER RD @ WHITE OAK DR,Sign on Post,15,Atlanta,,,-84.29045099999996,33.74321400000008
276,277,341,106090,106090,CANDLER RD @ DAWES AVE,Sign on Post,15,Atlanta,,,-84.28992499999998,33.74216800000005
277,278,342,106092,106092,CANDLER RD @ SALMON AVE SE,Sign Strapped to Pole,15,DeKalb,,,-84.28913699999998,33.74080900000007
278,279,356,106120,106120,CANDLER RD @ EASTWOOD DR,Sign on Post,15,DeKalb,,,-84.28899499999994,33.74074600000006
279,280,357,106122,106122,CANDLER RD @ AMELIA AVE,Sign Strapped to Pole,15,DeKalb,,,-84.28947299999999,33.74175800000006
280,281,358,106124,106124,CANDLER RD @ WHITE OAK DR,Sign on Post,15,DeKalb,,,-84.29002699999995,33.74294800000007
281,282,359,106126,106126,CANDLER RD @ ALSTON DR,Sign on Post,15,DeKalb,,,-84.29088499999995,33.74464000000006
282,283,360,106128,106128,CANDLER RD @ 240,Sign on Post,15,Atlanta,,,-84.29140299999995,33.74587600000007
283,284,361,106130,106130,CANDLER RD @ TUPELO ST,Sign on Post,15;823,Atlanta,,,-84.29216599999995,33.74807800000008
284,285,362,106132,106132,CANDLER RD @ CHEVELLE LN NE,Sign on Post,15;823,Atlanta,,,-84.29221899999999,33.75153300000005
285,286,365,106148,106148,HOSEA L WILLIAMS DR @ 1ST AVE,Sign on Post,24,Atlanta,,,-84.31119999999999,33.75109800000007
286,287,366,106150,106150,MEMORIAL DR SE @ 2ND AVE SE,Sign on Post,21,Atlanta,,,-84.30893999999995,33.747231000000056
287,288,367,106154,106154,MEMORIAL DR SE @ COTTAGE GROVE AVE SE,Sign on Post,21,Atlanta,,,-84.30655699999994,33.74696400000005
288,289,368,106156,106156,MEMORIAL DR SE @ CARTER AVE SE,Sign on Post,21,Atlanta,,,-84.30548099999999,33.74697900000007
289,290,369,106158,106158,MEMORIAL DR SE @ GREEN AVE SE,Sign on Post,21,Atlanta,,,-84.30146099999996,33.74714900000004
290,291,370,106160,106160,MEMORIAL DR SE @ DANIEL AVE SE,Sign on Post,21,Atlanta,,,-84.29927599999996,33.747131000000024
291,292,371,106162,106162,MEMORIAL DR SE @ DANIEL AVE SE,Sign on Post,21,Atlanta,,,-84.29838499999994,33.74710400000004
292,293,372,106164,106164,MEMORIAL DR SE @ SPENCE AVE SE,Sign on Post,21,Atlanta,,,-84.29626499999995,33.74707600000005
293,294,373,106166,106166,MEMORIAL DR SE @ OAKRIDGE AVE SE,Sign on Post,21,Atlanta,,,-84.29432299999996,33.74695000000003
294,295,374,106168,106168,MEMORIAL DR SE @ CANDLER RD SE,Shelter,21;823,Atlanta,,,-84.29103899999996,33.74700000000007
295,296,375,106170,106170,MEMORIAL DR @ RICHARD ALLEN DR,Sign Strapped to Pole,21;823,DeKalb,,,-84.28912299999996,33.74703000000005
296,297,376,106172,106172,MEMORIAL DR @ VENICE DR,Sign on Post,21;823,DeKalb,,,-84.28608999999994,33.74713600000007
297,298,379,106178,106178,GLENWOOD AVE SE @ 2ND AVE SE,Shelter,24;107,Atlanta,,,-84.30975599999994,33.740008000000046
298,299,380,106180,106180,GLENWOOD AVE SE @ 2ND AVE SE,Sign on Post,107,Atlanta,,,-84.30963699999995,33.74007000000006
299,300,381,106182,106182,GLENWOOD AVE SE @ SUMMIT DR,Sign on Post,107,Atlanta,,,-84.30649499999998,33.73999800000007
300,301,382,106184,106184,GLENWOOD AVE SE @ SUMMIT DR,Sign on Post,107,Atlanta,,,-84.30666499999995,33.73990600000008
301,302,383,106186,106186,GLENWOOD AVE SE @ CARTER AVE SE,Sign on Post,107,Atlanta,,,-84.30491899999998,33.73989000000006
302,303,384,106188,106188,GLENWOOD AVE SE @ CARTER AVE SE,Sign on Post,107,Atlanta,,,-84.30543499999999,33.74009300000006
303,304,405,106240,106240,E LAKE DR @ W PHARR RD,Sign on Post,823,DeKalb,,,-84.30148899999995,33.754845000000046
304,305,406,106242,106242,E LAKE DR NE @ KNOX ST NE,Sign on Post,823,Atlanta,,,-84.30148699999995,33.75268500000004
305,306,407,106244,106244,E LAKE DR SE @ HOSEA L WILLIAMS DR,Sign on Post,823,Atlanta,,,-84.30148099999997,33.75136500000008
306,307,408,106246,106246,HOSEA L WILLIAMS DR @ DANIEL AVE SE,Sign on Post,823,Atlanta,,,-84.29857899999996,33.75130200000007
307,308,409,106248,106248,HOSEA L WILLIAMS DR @ SPENCE AVE SE,Sign on Post,823,Atlanta,,,-84.29615499999994,33.751382000000035
308,309,410,106252,106252,HOSEA L WILLIAMS DR @ CANDLER RD,Sign on Post,823,Atlanta,,,-84.29233899999997,33.75153300000005
309,310,415,106278,106278,HOSEA L WILLIAMS DR @ SPENCE AVE,Sign on Post,823,Atlanta,,,-84.29601299999996,33.75153400000005
310,311,416,106280,106280,HOSEA L WILLIAMS DR @ DANIEL AVE,Sign on Post,823,Atlanta,,,-84.29842699999995,33.751454000000024
311,312,417,106282,106282,HOSEA L WILLIAMS DR @  E LAKE DR,Sign on Post,823,Atlanta,,,-84.30125899999996,33.75137700000005
312,313,418,106284,106284,E LAKE DR @ KNOX ST,Sign on Post,823,Atlanta,,,-84.30121599999995,33.75225800000004
313,314,419,106286,106286,E LAKE DR @ W PHARR RD,Sign on Post,823,Atlanta,,,-84.30138399999998,33.754598000000044
314,315,420,106292,106292,2ND AVE @ NORTHERN ST,Sign on Post,34,Atlanta,,,-84.30988299999996,33.75202200000007
315,316,421,106294,106294,2ND AVE @ HOSEA L WILLIAMS DR,Sign on Post,34,Atlanta,,,-84.30979799999994,33.750785000000064
316,317,422,106296,106296,2ND AVE SE @ COTTAGE GROVE AVE,Sign on Post,24;34,Atlanta,,,-84.30980899999997,33.74947800000007
317,318,423,106298,106298,2ND AVE SE @ MEMORIAL DR SE,Sign on Post,24,Atlanta,,,-84.30978699999997,33.74734700000005
318,319,424,106308,106308,2ND AVE @ SWAZEY DR,Sign on Post,24;34,DeKalb,,,-84.30985299999998,33.738987000000066
319,320,425,106310,106310,2ND AVE @ 1900,Sign on Post,24;34,DeKalb,,,-84.30969199999998,33.73653400000006
320,321,426,106312,106312,2ND AVE @ KHALIL DR,Sign on Post,24;34,DeKalb,,,-84.30981199999997,33.73431500000004
321,322,434,106350,106350,2ND AVE @ COGAR DR,Bench,24;34,DeKalb,,,-84.30944799999997,33.73438300000004
322,323,435,106352,106352,2ND AVE @ 1900,Sign on Post,24;34,DeKalb,,,-84.30943299999996,33.73648500000007
323,324,436,106354,106354,2ND AVE @ SWAZEY DR,Sign on Post,24;34,DeKalb,,,-84.30967999999996,33.738924000000054
324,325,437,106362,106362,2ND AVE SE @ ALSTON DR SE,Shelter,34,Atlanta,,,-84.30952499999995,33.745029000000045
325,326,438,106366,106366,2ND AVE SE @ 90,Sign on Post,24;34,Atlanta,,,-84.30968899999993,33.74927200000008
326,327,439,106370,106370,2ND AVE @ NORTHERN ST,Sign on Post,34,Atlanta,,,-84.30954699999995,33.752098000000046
327,328,440,106380,106380,HOSEA L WILLIAMS DR NE @ 1ST AVE SE,Sign on Post,24,Atlanta,,,-84.31129799999997,33.75100900000007
328,329,441,106390,106390,CANDLER ST @ CANDLER DR,Sign on Post,15,DeKalb,,,-84.29171799999995,33.755059000000074
329,330,442,106392,106392,S CANDLER ST @ OVERLOOK BLUFF,Sign on Post,15,DeKalb,,,-84.29140199999995,33.756223000000034
330,331,443,106394,106394,CANDLER ST @ E PHARR RD,Sign on Post,15,DeKalb,,,-84.29191399999996,33.75387800000004
331,332,444,106396,106396,S CANDLER ST @ CANDLER DR,Sign on Post,15,DeKalb,,,-84.29170699999997,33.754496000000074
332,333,445,106398,106398,S CANDLER ST @ E PHARR RD,Sign on Post,15,Atlanta,,,-84.29193599999996,33.753296000000034
333,334,446,106400,106400,CANDLER RD @ HOSEA L WILLIAMS DR,Sign on Post,15,Atlanta,,,-84.29244199999994,33.75167800000003
334,335,447,106402,106402,2ND AVE @ GORDON ST,Sign on Post,34,DeKalb,,,-84.30960099999999,33.75385700000004
335,336,448,106404,106404,2ND AVE @ 351,Sign on Post,34,Atlanta,,,-84.31044999999995,33.75510000000003
336,337,449,106406,106406,2ND AVE @ OAKVIEW RD,Sign on Post,34,Atlanta,,,-84.30998499999998,33.75422200000003
337,338,450,106412,106412,MEMORIAL DR @ CARTER AVE,Sign on Post,21,Atlanta,,,-84.30506999999994,33.74723900000004
338,339,451,106414,106414,MEMORIAL DR @ LAKE DR SE,Sign on Post,21,Atlanta,,,-84.30267799999996,33.74715800000007
339,340,452,106416,106416,MEMORIAL DR @ LAKE DR SE,Sign on Post,21,Atlanta,,,-84.30262399999998,33.747221000000025
340,341,453,106420,106420,MEMORIAL DR SE @ DANIEL AVE,Sign on Post,21,Atlanta,,,-84.29949999999997,33.74736000000007
341,342,454,106422,106422,MEMORIAL DR SE @ DANIEL AVE,Sign on Post,21,Atlanta,,,-84.29814099999999,33.747318000000064
342,343,455,106424,106424,MEMORIAL DR SE @ SPENCE AVE,Sign on Post,21,Atlanta,,,-84.29595899999998,33.747322000000054
343,344,456,106426,106426,MEMORIAL DR SE @ OAKRIDGE AVE SE,Sign on Post,21,Atlanta,,,-84.29387699999995,33.74728400000004
344,345,457,106428,106428,MEMORIAL DR SE @ 1ST AVE,Sign on Post,21;24,Atlanta,,,-84.31115699999998,33.74733900000007
345,346,458,106430,106430,MEMORIAL DR SE @ 1ST AVE,Sign on Post,21;24,Atlanta,,,-84.31102899999996,33.74727800000005
346,347,459,106433,106433,MEMORIAL DR SE @ CANDLER RD SE,Bench,21;823,Atlanta,,,-84.29134999999997,33.74718900000005
347,348,460,106434,106434,MEMORIAL DR SE @ ELLINGTON ST,Sign on Post,21;823,DeKalb,,,-84.28916899999996,33.747246000000075
348,349,469,106474,106474,2ND AVE @ DANCING FOX RD,Sign on Post,24;34,DeKalb,,,-84.30972399999996,33.73794000000004
349,350,470,106476,106476,2ND AVE @ DANCING FOX RD,Sign on Post,24;34,DeKalb,,,-84.30963699999995,33.73794000000004
350,351,471,106478,106478,GLENWOOD AVE @ FAYETTEVILLE RD,Sign on Post,24;107,Atlanta,,,-84.31140299999998,33.739926000000025
351,352,700,112174,112174,OAK ST SW @ JOSEPH E LOWERY BLVD,Sign on Post,58,Atlanta,,,-84.41771199999994,33.74065200000007
352,353,701,113004,113004,OGLETHORPE AVE SW @ GORDON PL SW,Sign on Post,68;81,Atlanta,,,-84.41923799999995,33.73585300000008
353,354,702,113005,113005,OGLETHORPE AVE SW @ PEEPLES ST SW,Sign on Post,68;81,Atlanta,,,-84.42032499999993,33.73585200000008
354,355,703,113006,113006,OGLETHORPE AVE SW @ LAWTON ST SW,Sign on Post,68;81,Atlanta,,,-84.42322499999995,33.73583600000006
355,356,704,113008,113008,LAWTON ST SW @ MATHEWS ST SW,Sign on Post,68;81,Atlanta,,,-84.42339999999996,33.734668000000056
356,357,707,113016,113016,DONNELLY AVE SW @ BERNICE ST SW,Sign on Post,68,Atlanta,,,-84.43245599999995,33.73646800000006
357,358,709,113032,113032,DONNELLY AVE @ BERNICE ST,Sign on Post,68,Atlanta,,,-84.43287499999997,33.736541000000045
358,359,713,113048,113048,LAWTON ST SW @ MATHEWS ST SW,Sign on Post,68;81,Atlanta,,,-84.42330199999998,33.734623000000056
359,360,714,113050,113050,LAWTON ST SW @ OGLETHORPE AVE SW,Sign on Post,68;81,Atlanta,,,-84.42331399999995,33.73573300000004
360,361,715,113052,113052,OGLETHORPE AVE SW @ PEEPLES ST SW,Sign on Post,68;81,Atlanta,,,-84.42054299999995,33.73577100000006
361,362,716,113053,113053,OGLETHORPE AVE SW @ AZALIA ST SW,Sign on Post,68;81,Atlanta,,,-84.41920099999999,33.73574600000006
362,363,717,113054,113054,OGLETHORPE AVE SW @ JOSEPH E LOWERY BLVD,Sign on Post,68;81,Atlanta,,,-84.41780399999999,33.73579100000006
363,364,718,113064,113064,RALPH D ABERNATHY BLVD SW @ JOSEPH E LOWERY BLVD SW,Bench,71,Atlanta,,,-84.41844799999996,33.73805100000004
364,365,719,113068,113068,RALPH DAVID ABERNATH BLVD @ PEEPLES S,Sign on Post,71,Atlanta,,,-84.42023499999993,33.73811000000006
365,366,720,113072,113072,RALPH D ABERNATHY BLVD SW @ LAWTON ST SW,Sign Strapped to Pole,71,Atlanta,,,-84.42329599999994,33.73840000000007
366,367,721,113076,113076,RALPH D ABERNATHY BLVD SW @ HOLDERNESS ST,Sign on Post,71,Atlanta,,,-84.42682599999995,33.738594000000035
367,368,722,113078,113078,OGLETHORPE AVE SW @ LAWTON ST SW,Sign on Post,68;81,Atlanta,,,-84.42221599999993,33.73571100000004
368,369,723,113080,113080,RALPH DAVID ABERNATH BLVD @ ATWOOD S,Sign on Post,71,Atlanta,,,-84.42969799999997,33.738905000000045
